item_num,rep,ppt,word,f0,f1,f2,duration,ipa,arpa,onset,offset,environment,real_word,age,years_uni,sex,ethnicity,birthplace,home_state,years_lived_hi,L1,exposure_langs_yn,exposure_langs,age_learned_en,speak_other
25,2,P105,booed,202.69,403.3009303,1509.019787,370,u,UW,voiced,voiced,voiced_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
25,3,P105,booed,194.75,401.3813429,1538.346934,320,u,UW,voiced,voiced,voiced_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
19,3,P105,pid,205.19,786.2074609,2411.885631,340,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
17,3,P105,bid,199.37,504.88808,2081.306511,340,ɪ,IH,voiced,voiced,voiced_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
21,3,P105,boat,191.71,615.324576,1342.527915,320,o,OW,voiced,voiceless,voiced_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
20,2,P105,pit,201.6,736.3957083,2201.186367,330,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
7,3,P105,pod,191.06,787.8942019,1150.271286,350,ɑ,AA,voiceless,voiced,voiceless_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
16,2,P105,peed,204.86,267.4748585,2606.021023,350,i,IY,voiceless,voiced,voiceless_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
3,2,P105,pad,191.39,1106.918977,1953.651631,380,æ,AE,voiceless,voiced,voiceless_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
32,2,P105,putt,200.12,989.146509,1592.820089,330,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
22,3,P105,bode,192.51,600.2443525,1208.236405,360,o,OW,voiced,voiced,voiced_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
14,3,P105,beat,199.85,359.7929726,2661.64579,370,i,IY,voiced,voiceless,voiced_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
32,3,P105,putt,272.41,938.1963329,1509.431658,350,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
12,3,P105,pet,208.25,1046.511789,2012.276246,360,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
30,3,P105,but,190.95,801.4390527,1367.420026,350,ʌ,AH,voiced,voiceless,voiced_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
16,3,P105,peed,204.65,541.0790173,2657.20972,330,i,IY,voiceless,voiced,voiceless_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
10,3,P105,bet,201.41,555.6168893,1737.295264,350,ɛ,EH,voiced,voiceless,voiced_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
23,3,P105,poat,211.01,535.9919351,1178.209735,380,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
26,3,P105,boot,222.68,417.2636288,1578.309827,350,u,UW,voiced,voiceless,voiced_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
4,3,P105,pat,230.35,1134.647493,1801.233368,380,æ,AE,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
20,3,P105,pit,213.49,869.4772703,2304.541877,380,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
8,3,P105,pot,194.36,598.9691969,1112.929544,370,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
11,3,P105,ped,199.04,737.2181809,1921.003889,235.33,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
3,3,P105,pad,193.6,1073.860446,1672.080526,320,æ,AE,voiceless,voiced,voiceless_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
5,3,P105,bod,160.55,769.7410595,1274.694971,290,ɑ,AA,voiced,voiced,voiced_voiced,real,21,2.5,Female,White,PA,PA,0to5y,English,no,NA,0,Spanish
34,1,P106,caught,96.58,682.8599856,1147.256998,490,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
4,1,P106,pat,95.09,811.5251215,1543.444442,430,æ,AE,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
17,1,P106,bid,97.84,497.1560611,1858.752287,510,ɪ,IH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
5,1,P106,bod,91.73,656.1381698,1021.613501,530,ɑ,AA,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
32,1,P106,putt,97.31,608.0835233,1208.085398,450,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
8,1,P106,pot,94.6,779.5398724,1047.559186,370,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
33,1,P106,cot,99.83,741.2147626,1088.428554,360,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
6,1,P106,bot,92.08,686.5960537,1034.084539,540,ɑ,AA,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
32,2,P106,putt,105.75,611.7664172,1164.738936,470,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
6,2,P106,bot,93.42,654.7236838,1074.798444,470,ɑ,AA,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
9,1,P106,bed,94.89,564.0789024,1689.5938,470,ɛ,EH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
2,1,P106,bat,94.41,706.8243716,1608.058787,520,æ,AE,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
19,1,P106,pid,99.63,411.8679202,1768.581403,360,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
20,1,P106,pit,104.49,412.7491388,2093.280389,420,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
11,1,P106,ped,99.24,591.3175038,1678.952201,390,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
31,1,P106,pud,102.63,561.770368,1363.53143,390,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
1,1,P106,bad,93.08,713.108532,1597.919104,470,æ,AE,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
3,1,P106,pad,92.43,786.026608,1539.983811,430,æ,AE,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
29,1,P106,bud,92.12,559.2066987,1214.386476,490,ʌ,AH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
7,1,P106,pod,94.7,699.5833997,958.2062929,490,ɑ,AA,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
8,2,P106,pot,97.71,741.0114999,1012.439708,500,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
1,2,P106,bad,92.4,743.1583,1574.86219,540,æ,AE,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
18,1,P106,bit,111.78,492.6341234,1804.603428,470,ɪ,IH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
33,2,P106,cot,98.79,758.2697134,1025.19793,470,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
3,2,P106,pad,97.61,736.3870137,1456.881362,500,æ,AE,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
6,3,P106,bot,103.5,721.0002316,947.5105124,490,ɑ,AA,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
34,2,P106,caught,101.33,781.2912162,1084.762162,450,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
33,3,P106,cot,99.16,736.5816028,1102.340497,480,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
12,1,P106,pet,97.33,506.515299,1737.028369,430,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
8,3,P106,pot,98.17,701.8563083,941.4108796,490,ɑ,AA,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
11,2,P106,ped,100.27,587.5350119,1659.176264,380,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
12,2,P106,pet,124.09,613.4456643,1650.928062,340,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
34,3,P106,caught,101.55,737.737909,1086.075699,430,ɔ,AO,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
2,2,P106,bat,90.71,715.4196128,1533.925293,510,æ,AE,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
19,2,P106,pid,100.28,441.1805455,1844.878088,520,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
11,3,P106,ped,99.55,588.992782,1673.745724,390,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
1,3,P106,bad,98.95,727.0035249,1502.560372,360,æ,AE,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
2,3,P106,bat,96.67,721.3568994,1548.124771,310,æ,AE,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
10,1,P106,bet,93.01,593.9086775,1665.706433,370,ɛ,EH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
9,2,P106,bed,96.57,521.3886646,1713.396753,460,ɛ,EH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
20,2,P106,pit,107.74,463.6413188,1788.019155,370,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
29,2,P106,bud,98.84,557.77846280000006,1356.127128,390,ʌ,AH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
19,3,P106,pid,105.21,443.6199028,1774.539353,330,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
32,3,P106,putt,107.11,569.4948588,1377.124753,370,ʌ,AH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
4,2,P106,pat,107.62,774.9916255,1485.153024,420,æ,AE,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
17,2,P106,bid,98.72,491.568261,1737.049312,440,ɪ,IH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
31,2,P106,pud,104.5,590.2085365,1118.937764,470,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
17,3,P106,bid,102.19,479.9198968,1746.685867,440,ɪ,IH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
5,2,P106,bod,98.32,705.5076061,918.9728687,490,ɑ,AA,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
3,3,P106,pad,104.33,568.0575625,1616.486775,520,æ,AE,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
7,2,P106,pod,101.83,728.8192616,981.2986465,500,ɑ,AA,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
30,1,P106,but,119.39,537.2542615,1088.142112,460,ʌ,AH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
5,3,P106,bod,99.15,752.2304247,886.4367511,450,ɑ,AA,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
30,2,P106,but,101.56,523.7484455,1117.836447,460,ʌ,AH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
31,3,P106,pud,114.63,557.2008532,1199.179237,390,ʌ,AH,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
18,2,P106,bit,105.99,452.6562135,1797.65396,500,ɪ,IH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
30,3,P106,but,103.44,561.5324661,1187.81799,390,ʌ,AH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
10,2,P106,bet,99.48,525.0138993,1650.018992,450,ɛ,EH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
7,3,P106,pod,104.98,691.3690577,1047.014393,490,ɑ,AA,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
12,3,P106,pet,107.14,599.1331595,1611.668899,330,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
18,3,P106,bit,99.82,468.5165934,1707.662803,460,ɪ,IH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
20,3,P106,pit,115.62,460.0117185,1748.360112,380,ɪ,IH,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
10,3,P106,bet,112.64,558.8540033,1692.720027,480,ɛ,EH,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
9,3,P106,bed,97.3,573.067394,1663.92769,460,ɛ,EH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
4,3,P106,pat,103.88,758.3390425,1485.654884,540,æ,AE,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
29,3,P106,bud,94.31,563.8551447,1191.536982,510,ʌ,AH,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
14,1,P106,beat,102.35,303.0732078,2008.785177,420,i,IY,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
16,1,P106,peed,98.26,299.480417,2044.066406,550,i,IY,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
25,1,P106,booed,97.69,393.8712504,1072.242747,490,u,UW,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
27,1,P106,pooed,97.62,397.78583,1086.004618,430,u,UW,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
26,1,P106,boot,98.57,405.1009702,1103.633455,440,u,UW,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
15,1,P106,peat,128.77,273.4768901,2112.515154,370,i,IY,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
26,2,P106,boot,99.62,375.3292907,1043.100892,490,u,UW,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
23,1,P106,poat,94.95,891.8850931,2433.452085,480,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
22,1,P106,bode,89.96,492.896441,1002.414092,530,o,OW,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
24,1,P106,pode,92.51,463.1494039,909.2549952,360,o,OW,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
21,1,P106,boat,92.04,558.7140383,973.8371878,480,o,OW,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
24,2,P106,pode,93.57,467.7465834,948.839749,350,o,OW,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
15,2,P106,peat,106.55,280.0999238,2115.232055,470,i,IY,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
14,2,P106,beat,99.52,294.9890529,2175.45212,260,i,IY,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
28,1,P106,poot,116.14,330.1925841,992.9145414,500,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
28,2,P106,poot,111.42,409.1980464,2285.122453,310,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
27,2,P106,pooed,106.6,490.2428824,2159.043151,470,u,UW,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
13,1,P106,bead,96.57,316.1300903,2030.925397,460,i,IY,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
23,2,P106,poat,103.01,533.2715293,1044.009851,450,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
22,2,P106,bode,95.5,468.6770614,967.8388214,340,o,OW,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
27,3,P106,pooed,112.01,666.9790257,2066.076214,410,u,UW,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
13,2,P106,bead,104.49,294.1861569,2201.800762,520,i,IY,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
22,3,P106,bode,98.13,492.2624897,1033.491767,460,o,OW,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
24,3,P106,pode,100.13,512.5337725,997.9673231,480,o,OW,voiceless,voiced,voiceless_voiced,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
15,3,P106,peat,101.39,281.5436509,2130.508622,450,i,IY,voiceless,voiceless,voiceless_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
13,3,P106,bead,100.29,317.5977079,2016.497156,450,i,IY,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
25,2,P106,booed,95.93,378.7429094,1064.792123,480,u,UW,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
26,3,P106,boot,99.03,384.8477484,1133.1441,460,u,UW,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
14,3,P106,beat,97.24,303.6785207,2148.56679,440,i,IY,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
23,3,P106,poat,95.11,549.630071,631.09447050000006,370,o,OW,voiceless,voiceless,voiceless_voiceless,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
25,3,P106,booed,94.38,406.7773292,1114.7779,480,u,UW,voiced,voiced,voiced_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
21,2,P106,boat,97.34,497.4468928,982.9341715,450,o,OW,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
16,2,P106,peed,92.28,289.1624036,2087.206928,350,i,IY,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
28,3,P106,poot,99.4,351.0825532,927.7010011,500,u,UW,voiceless,voiceless,voiceless_voiceless,notreal,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
21,3,P106,boat,95.23,503.3807072,1032.862949,430,o,OW,voiced,voiceless,voiced_voiceless,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
16,3,P106,peed,100.46,304.0578276,2108.089107,460,i,IY,voiceless,voiced,voiceless_voiced,real,20,1.5,Male,Mixed,HI,HI,Lifetime,English,yes,Hawaiian,0,Hawaiian
5,1,P107,bod,79.99,581.9594228,1076.148248,360,ɑ,AA,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
12,1,P107,pet,87.11,570.7994603,1809.664763,290,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
27,1,P107,pooed,90.15,292.3210597,1566.676964,700,u,UW,voiceless,voiced,voiceless_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
11,1,P107,ped,82.3,496.8988356,1889.111169,295.83,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
9,1,P107,bed,79.62,505.8458305,1819.179483,450,ɛ,EH,voiced,voiced,voiced_voiced,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
21,1,P107,boat,82.81,506.3725923,1506.637618,470,o,OW,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
18,1,P107,bit,82.3,427.634562,1903.807722,370,ɪ,IH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
12,2,P107,pet,83.96,461.4851048,1779.628853,390,ɛ,EH,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
11,2,P107,ped,80.39,494.4464778,1794.247636,339.18,ɛ,EH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
18,2,P107,bit,84.16,429.6370021,1933.216266,400,ɪ,IH,voiced,voiceless,voiced_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
19,1,P107,pid,81.78,454.7516468,2018.603365,560,ɪ,IH,voiceless,voiced,voiceless_voiced,notreal,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
4,1,P107,pat,79.54,596.4712139,1758.883536,390,æ,AE,voiceless,voiceless,voiceless_voiceless,real,21,3.5,Male,Mixed,HI,HI,Lifetime,English,yes,Multiple,0,NA
